analyte,age,method,ri_low,ri_high,ri_mid,n
CO2,77,NORMA_q_age_set_co,22.15,28.58,25.37,52
CO2,78,NORMA_q_age_set_co,22.5,28.96,25.73,40
CO2,79,NORMA_q_age_set_co,22.43,29.3,25.87,40
CO2,80,NORMA_q_age_set_co,22.58,28.97,25.77,29
CO2,81,NORMA_q_age_set_co,22.79,28.94,25.86,46
CO2,82,NORMA_q_age_set_co,22.6,29.06,25.83,46
CO2,83,NORMA_q_age_set_co,22.85,28.84,25.85,34
CO2,84,NORMA_q_age_set_co,22.34,28.87,25.6,39
CO2,85,NORMA_q_age_set_co,22.42,28.45,25.43,32
CO2,86,NORMA_q_age_set_co,22.45,28.39,25.42,35
CO2,87,NORMA_q_age_set_co,22.07,28.48,25.27,36
CO2,88,NORMA_q_age_set_co,22.21,29.13,25.67,19
CO2,89,NORMA_q_age_set_co,22.83,28.35,25.59,26
CO2,22,NORMA,22.44,31.12,26.78,5
CO2,23,NORMA,21.72,29.32,25.52,8
CO2,24,NORMA,21.65,28.84,25.24,13
CO2,25,NORMA,22.44,27.8,25.12,5
CO2,26,NORMA,21.69,30.12,25.91,9
CO2,27,NORMA,22.44,31.4,26.92,7
CO2,28,NORMA,21.43,29.37,25.4,8
CO2,30,NORMA,21.33,30.17,25.75,10
CO2,31,NORMA,22.45,29.12,25.78,5
CO2,32,NORMA,22.51,28.68,25.59,10
CO2,34,NORMA,21.7,29.13,25.42,11
CO2,35,NORMA,21.33,28.88,25.11,9
CO2,36,NORMA,21.92,29.5,25.71,15
CO2,37,NORMA,21.41,28.21,24.81,6
CO2,38,NORMA,22.33,30.98,26.65,8
CO2,39,NORMA,21.75,28.15,24.95,14
CO2,40,NORMA,21.28,28.94,25.11,14
CO2,41,NORMA,21.23,30.19,25.71,13
CO2,42,NORMA,22.08,29.16,25.62,17
CO2,43,NORMA,20.86,29.65,25.25,11
CO2,44,NORMA,22.44,29.31,25.88,16
CO2,45,NORMA,22.01,29.58,25.8,23
CO2,46,NORMA,22.47,29.21,25.84,18
CO2,47,NORMA,22.13,28.8,25.47,33
CO2,48,NORMA,21.91,28.4,25.16,20
CO2,49,NORMA,21.8,29.46,25.63,15
CO2,50,NORMA,21.97,29.03,25.5,28
CO2,51,NORMA,21.84,29.19,25.52,26
CO2,52,NORMA,22.11,28.79,25.45,27
CO2,53,NORMA,21.51,29.39,25.45,32
CO2,54,NORMA,22.4,29.18,25.79,43
CO2,55,NORMA,21.98,28.75,25.36,30
CO2,56,NORMA,21.89,29.09,25.49,35
CO2,57,NORMA,21.66,29.36,25.51,57
CO2,58,NORMA,21.94,29.33,25.64,41
CO2,59,NORMA,21.99,29.68,25.83,32
CO2,60,NORMA,21.66,29.65,25.66,48
CO2,61,NORMA,21.9,28.74,25.32,65
CO2,62,NORMA,21.23,29.72,25.47,46
CO2,63,NORMA,21.95,29.15,25.55,53
CO2,64,NORMA,21.75,29.08,25.42,59
CO2,65,NORMA,22.32,29.44,25.88,53
CO2,66,NORMA,21.67,28.63,25.15,50
CO2,67,NORMA,21.97,28.63,25.3,47
CO2,68,NORMA,21.94,29.14,25.54,40
CO2,69,NORMA,21.73,29.33,25.53,38
CO2,70,NORMA,21.33,29.28,25.3,43
CO2,71,NORMA,21.81,29.08,25.44,50
CO2,72,NORMA,21.64,28.91,25.27,48
CO2,73,NORMA,21.67,29.38,25.53,45
CO2,74,NORMA,21.68,28.39,25.03,54
CO2,75,NORMA,22.0,29.05,25.52,49
CO2,76,NORMA,21.9,29.78,25.84,40
CO2,77,NORMA,21.35,28.66,25.0,52
CO2,78,NORMA,21.74,29.34,25.54,40
CO2,79,NORMA,21.49,29.75,25.62,40
CO2,80,NORMA,21.58,29.39,25.49,29
CO2,81,NORMA,21.95,29.3,25.63,46
CO2,82,NORMA,21.41,29.32,25.36,46
CO2,83,NORMA,21.88,29.35,25.61,34
CO2,84,NORMA,21.53,29.33,25.43,39
CO2,85,NORMA,21.55,29.09,25.32,32
CO2,86,NORMA,21.52,28.77,25.14,35
CO2,87,NORMA,21.32,29.1,25.21,36
CO2,88,NORMA,21.2,29.71,25.45,19
CO2,89,NORMA,22.04,28.5,25.27,26
CO2,22,NORMA_q_age,22.79,30.65,26.72,5
CO2,23,NORMA_q_age,22.24,28.8,25.52,8
CO2,24,NORMA_q_age,21.69,28.25,24.97,13
CO2,25,NORMA_q_age,22.78,27.75,25.26,5
CO2,26,NORMA_q_age,21.99,29.69,25.84,9
CO2,27,NORMA_q_age,23.05,31.99,27.52,7
CO2,28,NORMA_q_age,21.92,28.38,25.15,8
CO2,30,NORMA_q_age,21.75,29.33,25.54,10
CO2,31,NORMA_q_age,22.79,28.82,25.81,5
CO2,32,NORMA_q_age,23.14,28.29,25.72,10
CO2,34,NORMA_q_age,22.15,29.17,25.66,11
CO2,35,NORMA_q_age,21.72,28.72,25.22,9
CO2,36,NORMA_q_age,22.53,28.92,25.73,15
CO2,37,NORMA_q_age,22.04,27.92,24.98,6
CO2,38,NORMA_q_age,22.64,30.59,26.62,8
CO2,39,NORMA_q_age,22.37,27.96,25.16,14
CO2,40,NORMA_q_age,21.58,28.78,25.18,14
CO2,41,NORMA_q_age,21.65,30.61,26.13,13
CO2,42,NORMA_q_age,22.35,29.43,25.89,17
CO2,43,NORMA_q_age,21.33,29.65,25.49,11
CO2,44,NORMA_q_age,22.49,29.32,25.91,16
CO2,45,NORMA_q_age,22.52,29.56,26.04,23
CO2,46,NORMA_q_age,22.82,29.19,26.0,18
CO2,47,NORMA_q_age,22.45,28.85,25.65,33
CO2,48,NORMA_q_age,22.09,28.3,25.2,20
CO2,49,NORMA_q_age,22.05,29.53,25.79,15
CO2,50,NORMA_q_age,22.44,29.2,25.82,28
CO2,51,NORMA_q_age,22.19,29.39,25.79,26
CO2,52,NORMA_q_age,22.4,28.87,25.64,27
CO2,53,NORMA_q_age,21.89,29.46,25.67,32
CO2,54,NORMA_q_age,22.76,29.31,26.03,43
CO2,55,NORMA_q_age,22.25,28.99,25.62,30
CO2,56,NORMA_q_age,22.26,29.38,25.82,35
CO2,57,NORMA_q_age,22.03,29.58,25.8,57
CO2,58,NORMA_q_age,22.33,29.58,25.96,41
CO2,59,NORMA_q_age,22.22,29.73,25.98,32
CO2,60,NORMA_q_age,21.94,30.02,25.98,48
CO2,61,NORMA_q_age,22.15,28.89,25.52,65
CO2,62,NORMA_q_age,21.54,30.29,25.91,46
CO2,63,NORMA_q_age,22.16,29.49,25.82,53
CO2,64,NORMA_q_age,22.07,29.35,25.71,59
CO2,65,NORMA_q_age,22.54,29.65,26.09,53
CO2,66,NORMA_q_age,21.98,28.85,25.42,50
CO2,67,NORMA_q_age,22.13,28.69,25.41,47
CO2,68,NORMA_q_age,22.26,29.18,25.72,40
CO2,69,NORMA_q_age,21.87,29.5,25.69,38
CO2,70,NORMA_q_age,21.66,29.46,25.56,43
CO2,71,NORMA_q_age,22.13,29.21,25.67,50
CO2,72,NORMA_q_age,21.98,29.02,25.5,48
CO2,73,NORMA_q_age,22.1,29.54,25.82,45
CO2,74,NORMA_q_age,21.99,28.42,25.2,54
CO2,75,NORMA_q_age,22.35,28.94,25.64,49
CO2,76,NORMA_q_age,22.38,29.87,26.12,40
CO2,77,NORMA_q_age,21.69,28.86,25.27,52
CO2,78,NORMA_q_age,22.11,29.43,25.77,40
CO2,79,NORMA_q_age,21.95,29.77,25.86,40
CO2,80,NORMA_q_age,21.97,29.74,25.85,29
CO2,81,NORMA_q_age,22.13,29.53,25.83,46
CO2,82,NORMA_q_age,21.78,29.43,25.6,46
CO2,83,NORMA_q_age,22.09,29.51,25.8,34
CO2,84,NORMA_q_age,21.73,29.84,25.78,39
CO2,85,NORMA_q_age,21.87,29.22,25.55,32
CO2,86,NORMA_q_age,21.71,28.86,25.28,35
CO2,87,NORMA_q_age,21.58,29.79,25.68,36
CO2,88,NORMA_q_age,21.48,30.37,25.93,19
CO2,89,NORMA_q_age,22.18,28.66,25.42,26
CO2,22,NORMA_334f7e21,22.71,30.72,26.72,5
CO2,23,NORMA_334f7e21,22.43,29.25,25.84,8
CO2,24,NORMA_334f7e21,21.89,28.6,25.25,13
CO2,25,NORMA_334f7e21,22.8,27.81,25.31,5
CO2,26,NORMA_334f7e21,22.06,30.5,26.28,9
CO2,27,NORMA_334f7e21,22.87,31.93,27.4,7
CO2,28,NORMA_334f7e21,21.96,28.93,25.45,8
CO2,30,NORMA_334f7e21,22.07,29.03,25.55,10
CO2,31,NORMA_334f7e21,22.94,28.96,25.95,5
CO2,32,NORMA_334f7e21,23.26,28.41,25.84,10
CO2,34,NORMA_334f7e21,22.11,29.2,25.66,11
CO2,35,NORMA_334f7e21,22.18,28.73,25.46,9
CO2,36,NORMA_334f7e21,22.42,28.9,25.66,15
CO2,37,NORMA_334f7e21,22.38,27.71,25.04,6
CO2,38,NORMA_334f7e21,22.86,30.77,26.82,8
CO2,39,NORMA_334f7e21,22.51,27.84,25.18,14
CO2,40,NORMA_334f7e21,21.7,28.81,25.25,14
CO2,41,NORMA_334f7e21,21.7,30.14,25.92,13
CO2,42,NORMA_334f7e21,22.41,29.31,25.86,17
CO2,43,NORMA_334f7e21,21.13,29.13,25.13,11
CO2,44,NORMA_334f7e21,22.7,28.99,25.84,16
CO2,45,NORMA_334f7e21,22.48,29.43,25.96,23
CO2,46,NORMA_334f7e21,22.98,28.94,25.96,18
CO2,47,NORMA_334f7e21,22.4,28.75,25.57,33
CO2,48,NORMA_334f7e21,22.17,28.16,25.17,20
CO2,49,NORMA_334f7e21,22.1,29.19,25.65,15
CO2,50,NORMA_334f7e21,22.42,28.66,25.54,28
CO2,51,NORMA_334f7e21,22.22,28.8,25.51,26
CO2,52,NORMA_334f7e21,22.44,28.75,25.59,27
CO2,53,NORMA_334f7e21,22.06,29.31,25.68,32
CO2,54,NORMA_334f7e21,22.77,28.96,25.86,43
CO2,55,NORMA_334f7e21,22.22,28.67,25.45,30
CO2,56,NORMA_334f7e21,22.22,28.93,25.58,35
CO2,57,NORMA_334f7e21,22.06,29.18,25.62,57
CO2,58,NORMA_334f7e21,22.16,29.07,25.62,41
CO2,59,NORMA_334f7e21,22.22,29.58,25.9,32
CO2,60,NORMA_334f7e21,21.94,29.52,25.73,48
CO2,61,NORMA_334f7e21,22.18,28.54,25.36,65
CO2,62,NORMA_334f7e21,21.35,29.66,25.5,46
CO2,63,NORMA_334f7e21,22.11,28.96,25.53,53
CO2,64,NORMA_334f7e21,21.94,28.91,25.43,59
CO2,65,NORMA_334f7e21,22.53,29.19,25.86,53
CO2,66,NORMA_334f7e21,21.99,28.58,25.28,50
CO2,67,NORMA_334f7e21,22.18,28.44,25.31,47
CO2,68,NORMA_334f7e21,22.24,28.97,25.6,40
CO2,69,NORMA_334f7e21,21.87,29.2,25.54,38
CO2,70,NORMA_334f7e21,21.51,29.17,25.34,43
CO2,71,NORMA_334f7e21,22.09,28.99,25.54,50
CO2,72,NORMA_334f7e21,21.99,28.75,25.37,48
CO2,73,NORMA_334f7e21,21.81,29.24,25.52,45
CO2,74,NORMA_334f7e21,21.91,28.25,25.08,54
CO2,75,NORMA_334f7e21,22.26,28.89,25.57,49
CO2,76,NORMA_334f7e21,22.34,29.54,25.94,40
CO2,77,NORMA_334f7e21,21.57,28.61,25.09,52
CO2,78,NORMA_334f7e21,21.99,29.21,25.6,40
CO2,79,NORMA_334f7e21,21.85,29.57,25.71,40
CO2,80,NORMA_334f7e21,21.92,29.38,25.65,29
CO2,81,NORMA_334f7e21,22.07,29.18,25.63,46
CO2,82,NORMA_334f7e21,21.82,29.22,25.52,46
CO2,83,NORMA_334f7e21,22.22,29.12,25.67,34
CO2,84,NORMA_334f7e21,21.69,29.2,25.44,39
CO2,85,NORMA_334f7e21,21.86,28.74,25.3,32
CO2,86,NORMA_334f7e21,21.79,28.64,25.22,35
CO2,87,NORMA_334f7e21,21.48,29.1,25.29,36
CO2,88,NORMA_334f7e21,21.53,29.69,25.61,19
CO2,89,NORMA_334f7e21,22.09,28.44,25.27,26
CRE,18,NORMA_q_age_set_co,0.65,1.13,0.89,9
CRE,19,NORMA_q_age_set_co,0.58,1.01,0.8,9
CRE,20,NORMA_q_age_set_co,0.55,0.9,0.72,10
CRE,22,NORMA_q_age_set_co,0.55,0.99,0.77,6
CRE,23,NORMA_q_age_set_co,0.56,0.93,0.75,8
CRE,24,NORMA_q_age_set_co,0.69,1.13,0.91,7
CRE,25,NORMA_q_age_set_co,0.58,0.95,0.76,7
CRE,26,NORMA_q_age_set_co,0.73,1.2,0.97,7
CRE,27,NORMA_q_age_set_co,0.73,1.06,0.9,11
CRE,28,NORMA_q_age_set_co,0.66,1.07,0.87,10
CRE,29,NORMA_q_age_set_co,0.72,1.26,0.99,9
CRE,30,NORMA_q_age_set_co,0.62,1.14,0.88,9
CRE,31,NORMA_q_age_set_co,0.78,1.16,0.97,6
CRE,32,NORMA_q_age_set_co,0.6,1.0,0.8,7
CRE,33,NORMA_q_age_set_co,0.6,1.04,0.82,5
CRE,34,NORMA_q_age_set_co,0.7,1.17,0.94,14
CRE,35,NORMA_q_age_set_co,0.64,1.13,0.89,9
CRE,36,NORMA_q_age_set_co,0.45,1.19,0.82,16
CRE,37,NORMA_q_age_set_co,0.71,1.27,0.99,10
CRE,38,NORMA_q_age_set_co,0.56,1.1,0.83,10
CRE,39,NORMA_q_age_set_co,0.65,1.17,0.91,14
CRE,40,NORMA_q_age_set_co,0.54,1.13,0.84,8
CRE,41,NORMA_q_age_set_co,0.64,1.02,0.83,12
CRE,42,NORMA_q_age_set_co,0.55,1.3,0.93,16
CRE,43,NORMA_q_age_set_co,0.54,0.98,0.76,22
CRE,44,NORMA_q_age_set_co,0.85,1.4,1.13,13
CRE,45,NORMA_q_age_set_co,0.8,1.23,1.02,16
CRE,46,NORMA_q_age_set_co,0.66,1.03,0.84,23
CRE,47,NORMA_q_age_set_co,0.69,1.13,0.91,20
CRE,48,NORMA_q_age_set_co,0.62,1.09,0.85,21
CRE,49,NORMA_q_age_set_co,0.49,1.12,0.8,27
CRE,50,NORMA_q_age_set_co,0.73,1.24,0.99,29
CRE,51,NORMA_q_age_set_co,0.64,1.07,0.86,34
CRE,52,NORMA_q_age_set_co,0.59,1.06,0.82,42
CRE,53,NORMA_q_age_set_co,0.69,1.11,0.9,32
CRE,54,NORMA_q_age_set_co,0.57,1.12,0.84,58
CRE,55,NORMA_q_age_set_co,0.67,1.1,0.88,38
CRE,56,NORMA_q_age_set_co,0.6,1.06,0.83,43
CRE,57,NORMA_q_age_set_co,0.7,1.14,0.92,27
CRE,58,NORMA_q_age_set_co,0.61,1.13,0.87,35
CRE,59,NORMA_q_age_set_co,0.73,1.15,0.94,44
CRE,60,NORMA_q_age_set_co,0.64,1.12,0.88,42
CRE,61,NORMA_q_age_set_co,0.73,1.19,0.96,36
CRE,62,NORMA_q_age_set_co,0.7,1.15,0.92,44
CRE,63,NORMA_q_age_set_co,0.69,1.26,0.97,51
CRE,64,NORMA_q_age_set_co,0.67,1.19,0.93,38
CRE,65,NORMA_q_age_set_co,0.66,1.18,0.92,45
CRE,66,NORMA_q_age_set_co,0.69,1.14,0.91,53
CRE,67,NORMA_q_age_set_co,0.69,1.26,0.98,67
CRE,68,NORMA_q_age_set_co,0.69,1.21,0.95,51
CRE,69,NORMA_q_age_set_co,0.67,1.22,0.95,44
CRE,70,NORMA_q_age_set_co,0.75,1.24,0.99,46
CRE,71,NORMA_q_age_set_co,0.69,1.19,0.94,62
CRE,72,NORMA_q_age_set_co,0.67,1.07,0.87,46
CRE,73,NORMA_q_age_set_co,0.63,1.15,0.89,39
CRE,74,NORMA_q_age_set_co,0.74,1.18,0.96,42
CRE,75,NORMA_q_age_set_co,0.68,1.16,0.92,39
CRE,76,NORMA_q_age_set_co,0.75,1.2,0.97,41
CRE,77,NORMA_q_age_set_co,0.65,1.21,0.93,43
CRE,78,NORMA_q_age_set_co,0.72,1.16,0.94,49
CRE,79,NORMA_q_age_set_co,0.73,1.23,0.98,42
CRE,80,NORMA_q_age_set_co,0.73,1.25,0.99,38
CRE,81,NORMA_q_age_set_co,0.79,1.33,1.06,45
CRE,82,NORMA_q_age_set_co,0.71,1.22,0.97,44
CRE,83,NORMA_q_age_set_co,0.59,1.28,0.93,24
CRE,84,NORMA_q_age_set_co,0.75,1.23,0.99,40
CRE,85,NORMA_q_age_set_co,0.68,1.24,0.96,36
CRE,86,NORMA_q_age_set_co,0.55,1.21,0.88,24
CRE,87,NORMA_q_age_set_co,0.67,1.15,0.91,26
CRE,88,NORMA_q_age_set_co,0.77,1.18,0.97,23
CRE,89,NORMA_q_age_set_co,0.62,1.14,0.88,22
CRE,18,NORMA,0.58,1.2,0.89,9
CRE,19,NORMA,0.53,1.05,0.79,9
CRE,20,NORMA,0.51,1.07,0.79,10
CRE,22,NORMA,0.51,0.97,0.74,6
CRE,23,NORMA,0.51,0.95,0.73,8
CRE,24,NORMA,0.65,1.16,0.91,7
CRE,25,NORMA,0.56,0.98,0.77,7
CRE,26,NORMA,0.67,1.22,0.95,7
CRE,27,NORMA,0.67,1.08,0.87,11
CRE,28,NORMA,0.58,1.11,0.84,10
CRE,29,NORMA,0.58,1.27,0.92,9
CRE,30,NORMA,0.61,1.16,0.89,9
CRE,31,NORMA,0.63,1.14,0.88,6
CRE,32,NORMA,0.55,1.0,0.77,7
CRE,33,NORMA,0.58,1.14,0.86,5
CRE,34,NORMA,0.57,1.13,0.85,14
CRE,35,NORMA,0.54,1.12,0.83,9
CRE,36,NORMA,0.31,1.23,0.77,16
CRE,37,NORMA,0.63,1.29,0.96,10
CRE,38,NORMA,0.47,1.14,0.8,10
CRE,39,NORMA,0.48,1.18,0.83,14
CRE,40,NORMA,0.35,1.11,0.73,8
CRE,41,NORMA,0.63,1.05,0.84,12
CRE,42,NORMA,0.33,1.31,0.82,16
CRE,43,NORMA,0.52,1.07,0.8,22
CRE,44,NORMA,0.75,1.42,1.08,13
CRE,45,NORMA,0.74,1.25,0.99,16
CRE,46,NORMA,0.58,1.11,0.85,23
CRE,47,NORMA,0.63,1.21,0.92,20
CRE,48,NORMA,0.55,1.12,0.84,21
CRE,49,NORMA,0.39,1.19,0.79,27
CRE,50,NORMA,0.64,1.26,0.95,29
CRE,51,NORMA,0.54,1.06,0.8,34
CRE,52,NORMA,0.53,1.1,0.81,42
CRE,53,NORMA,0.59,1.16,0.88,32
CRE,54,NORMA,0.51,1.16,0.83,58
CRE,55,NORMA,0.56,1.1,0.83,38
CRE,56,NORMA,0.53,1.08,0.81,43
CRE,57,NORMA,0.62,1.19,0.9,27
CRE,58,NORMA,0.51,1.16,0.83,35
CRE,59,NORMA,0.62,1.19,0.91,44
CRE,60,NORMA,0.59,1.14,0.86,42
CRE,61,NORMA,0.64,1.24,0.94,36
CRE,62,NORMA,0.6,1.15,0.88,44
CRE,63,NORMA,0.59,1.26,0.93,51
CRE,64,NORMA,0.63,1.2,0.91,38
CRE,65,NORMA,0.53,1.19,0.86,45
CRE,66,NORMA,0.59,1.16,0.88,53
CRE,67,NORMA,0.56,1.26,0.91,67
CRE,68,NORMA,0.62,1.22,0.92,51
CRE,69,NORMA,0.54,1.24,0.89,44
CRE,70,NORMA,0.64,1.25,0.95,46
CRE,71,NORMA,0.62,1.2,0.91,62
CRE,72,NORMA,0.6,1.08,0.84,46
CRE,73,NORMA,0.58,1.21,0.89,39
CRE,74,NORMA,0.63,1.17,0.9,42
CRE,75,NORMA,0.56,1.19,0.87,39
CRE,76,NORMA,0.61,1.2,0.91,41
CRE,77,NORMA,0.46,1.22,0.84,43
CRE,78,NORMA,0.59,1.17,0.88,49
CRE,79,NORMA,0.62,1.22,0.92,42
CRE,80,NORMA,0.6,1.28,0.94,38
CRE,81,NORMA,0.67,1.31,0.99,45
CRE,82,NORMA,0.6,1.21,0.9,44
CRE,83,NORMA,0.41,1.21,0.81,24
CRE,84,NORMA,0.64,1.22,0.93,40
CRE,85,NORMA,0.56,1.23,0.89,36
CRE,86,NORMA,0.45,1.2,0.83,24
CRE,87,NORMA,0.61,1.15,0.88,26
CRE,88,NORMA,0.68,1.18,0.93,23
CRE,89,NORMA,0.52,1.16,0.84,22
CRE,18,NORMA_q_age,0.6,1.15,0.87,9
CRE,19,NORMA_q_age,0.54,1.03,0.78,9
CRE,20,NORMA_q_age,0.54,1.06,0.8,10
CRE,22,NORMA_q_age,0.53,0.96,0.74,6
CRE,23,NORMA_q_age,0.54,0.96,0.75,8
CRE,24,NORMA_q_age,0.67,1.16,0.91,7
CRE,25,NORMA_q_age,0.57,0.95,0.76,7
CRE,26,NORMA_q_age,0.67,1.2,0.93,7
CRE,27,NORMA_q_age,0.7,1.06,0.88,11
CRE,28,NORMA_q_age,0.61,1.11,0.86,10
CRE,29,NORMA_q_age,0.66,1.25,0.96,9
CRE,30,NORMA_q_age,0.61,1.12,0.87,9
CRE,31,NORMA_q_age,0.66,1.12,0.89,6
CRE,32,NORMA_q_age,0.56,1.02,0.79,7
CRE,33,NORMA_q_age,0.55,1.04,0.8,5
CRE,34,NORMA_q_age,0.62,1.16,0.89,14
CRE,35,NORMA_q_age,0.58,1.11,0.85,9
CRE,36,NORMA_q_age,0.37,1.22,0.8,16
CRE,37,NORMA_q_age,0.66,1.29,0.97,10
CRE,38,NORMA_q_age,0.46,1.12,0.79,10
CRE,39,NORMA_q_age,0.53,1.16,0.84,14
CRE,40,NORMA_q_age,0.47,1.09,0.78,8
CRE,41,NORMA_q_age,0.64,1.05,0.84,12
CRE,42,NORMA_q_age,0.46,1.32,0.89,16
CRE,43,NORMA_q_age,0.56,1.08,0.82,22
CRE,44,NORMA_q_age,0.84,1.42,1.13,13
CRE,45,NORMA_q_age,0.73,1.25,0.99,16
CRE,46,NORMA_q_age,0.6,1.1,0.85,23
CRE,47,NORMA_q_age,0.64,1.25,0.95,20
CRE,48,NORMA_q_age,0.57,1.11,0.84,21
CRE,49,NORMA_q_age,0.46,1.18,0.82,27
CRE,50,NORMA_q_age,0.66,1.26,0.96,29
CRE,51,NORMA_q_age,0.55,1.06,0.81,34
CRE,52,NORMA_q_age,0.53,1.08,0.81,42
CRE,53,NORMA_q_age,0.61,1.14,0.87,32
CRE,54,NORMA_q_age,0.51,1.13,0.82,58
CRE,55,NORMA_q_age,0.59,1.08,0.83,38
CRE,56,NORMA_q_age,0.56,1.06,0.81,43
CRE,57,NORMA_q_age,0.64,1.15,0.89,27
CRE,58,NORMA_q_age,0.51,1.13,0.82,35
CRE,59,NORMA_q_age,0.62,1.16,0.89,44
CRE,60,NORMA_q_age,0.6,1.14,0.87,42
CRE,61,NORMA_q_age,0.63,1.22,0.93,36
CRE,62,NORMA_q_age,0.62,1.16,0.89,44
CRE,63,NORMA_q_age,0.6,1.26,0.93,51
CRE,64,NORMA_q_age,0.66,1.2,0.93,38
CRE,65,NORMA_q_age,0.57,1.19,0.88,45
CRE,66,NORMA_q_age,0.6,1.15,0.87,53
CRE,67,NORMA_q_age,0.6,1.26,0.93,67
CRE,68,NORMA_q_age,0.61,1.21,0.91,51
CRE,69,NORMA_q_age,0.51,1.22,0.87,44
CRE,70,NORMA_q_age,0.65,1.26,0.95,46
CRE,71,NORMA_q_age,0.63,1.19,0.91,62
CRE,72,NORMA_q_age,0.62,1.08,0.85,46
CRE,73,NORMA_q_age,0.59,1.16,0.88,39
CRE,74,NORMA_q_age,0.64,1.17,0.9,42
CRE,75,NORMA_q_age,0.6,1.17,0.89,39
CRE,76,NORMA_q_age,0.65,1.19,0.92,41
CRE,77,NORMA_q_age,0.5,1.21,0.85,43
CRE,78,NORMA_q_age,0.62,1.17,0.89,49
CRE,79,NORMA_q_age,0.64,1.21,0.93,42
CRE,80,NORMA_q_age,0.61,1.27,0.94,38
CRE,81,NORMA_q_age,0.65,1.32,0.98,45
CRE,82,NORMA_q_age,0.62,1.21,0.92,44
CRE,83,NORMA_q_age,0.36,1.21,0.79,24
CRE,84,NORMA_q_age,0.63,1.22,0.93,40
CRE,85,NORMA_q_age,0.54,1.24,0.89,36
CRE,86,NORMA_q_age,0.48,1.21,0.84,24
CRE,87,NORMA_q_age,0.62,1.16,0.89,26
CRE,88,NORMA_q_age,0.68,1.18,0.93,23
CRE,89,NORMA_q_age,0.48,1.14,0.81,22
CRE,18,NORMA_334f7e21,0.57,1.12,0.85,9
CRE,19,NORMA_334f7e21,0.53,0.99,0.76,9
CRE,20,NORMA_334f7e21,0.53,1.02,0.77,10
CRE,22,NORMA_334f7e21,0.52,0.95,0.73,6
CRE,23,NORMA_334f7e21,0.5,0.92,0.71,8
CRE,24,NORMA_334f7e21,0.66,1.14,0.9,7
CRE,25,NORMA_334f7e21,0.55,0.94,0.74,7
CRE,26,NORMA_334f7e21,0.66,1.21,0.94,7
CRE,27,NORMA_334f7e21,0.69,1.03,0.86,11
CRE,28,NORMA_334f7e21,0.61,1.05,0.83,10
CRE,29,NORMA_334f7e21,0.63,1.23,0.93,9
CRE,30,NORMA_334f7e21,0.62,1.11,0.87,9
CRE,31,NORMA_334f7e21,0.65,1.11,0.88,6
CRE,32,NORMA_334f7e21,0.58,0.93,0.76,7
CRE,33,NORMA_334f7e21,0.58,1.04,0.81,5
CRE,34,NORMA_334f7e21,0.61,1.13,0.87,14
CRE,35,NORMA_334f7e21,0.6,1.1,0.85,9
CRE,36,NORMA_334f7e21,0.39,1.17,0.78,16
CRE,37,NORMA_334f7e21,0.66,1.25,0.95,10
CRE,38,NORMA_334f7e21,0.49,1.05,0.77,10
CRE,39,NORMA_334f7e21,0.59,1.12,0.86,14
CRE,40,NORMA_334f7e21,0.41,1.08,0.75,8
CRE,41,NORMA_334f7e21,0.64,1.02,0.83,12
CRE,42,NORMA_334f7e21,0.47,1.3,0.89,16
CRE,43,NORMA_334f7e21,0.55,1.06,0.81,22
CRE,44,NORMA_334f7e21,0.85,1.4,1.12,13
CRE,45,NORMA_334f7e21,0.76,1.24,1.0,16
CRE,46,NORMA_334f7e21,0.62,1.08,0.85,23
CRE,47,NORMA_334f7e21,0.64,1.18,0.91,20
CRE,48,NORMA_334f7e21,0.56,1.09,0.82,21
CRE,49,NORMA_334f7e21,0.5,1.15,0.82,27
CRE,50,NORMA_334f7e21,0.67,1.24,0.96,29
CRE,51,NORMA_334f7e21,0.59,1.04,0.81,34
CRE,52,NORMA_334f7e21,0.54,1.06,0.8,42
CRE,53,NORMA_334f7e21,0.63,1.12,0.87,32
CRE,54,NORMA_334f7e21,0.53,1.13,0.83,58
CRE,55,NORMA_334f7e21,0.6,1.06,0.83,38
CRE,56,NORMA_334f7e21,0.57,1.05,0.81,43
CRE,57,NORMA_334f7e21,0.63,1.14,0.89,27
CRE,58,NORMA_334f7e21,0.53,1.13,0.83,35
CRE,59,NORMA_334f7e21,0.67,1.15,0.91,44
CRE,60,NORMA_334f7e21,0.61,1.12,0.86,42
CRE,61,NORMA_334f7e21,0.66,1.18,0.92,36
CRE,62,NORMA_334f7e21,0.64,1.13,0.89,44
CRE,63,NORMA_334f7e21,0.63,1.23,0.93,51
CRE,64,NORMA_334f7e21,0.67,1.18,0.93,38
CRE,65,NORMA_334f7e21,0.6,1.17,0.88,45
CRE,66,NORMA_334f7e21,0.63,1.13,0.88,53
CRE,67,NORMA_334f7e21,0.63,1.24,0.93,67
CRE,68,NORMA_334f7e21,0.66,1.2,0.93,51
CRE,69,NORMA_334f7e21,0.57,1.2,0.88,44
CRE,70,NORMA_334f7e21,0.67,1.23,0.95,46
CRE,71,NORMA_334f7e21,0.64,1.18,0.91,62
CRE,72,NORMA_334f7e21,0.62,1.06,0.84,46
CRE,73,NORMA_334f7e21,0.61,1.17,0.89,39
CRE,74,NORMA_334f7e21,0.65,1.15,0.9,42
